"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","5 September 2017  10:50 AM","5 September 2017  11:13 AM","23 mins 15 secs",32.5,"5.00","-","-","5.00","-","-","-","-","2.50","-","-","2.50","2.50","-","-","5.00","5.00","-","-","5.00","820ec46f"
"Finished","5 September 2017  11:04 AM","5 September 2017  12:25 PM","1 hour 20 mins",93.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","599205c2"
"Finished","5 September 2017  11:11 AM","5 September 2017  12:22 PM","1 hour 11 mins",75.75,"5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","1.25","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","5d5233f0"
"Finished","5 September 2017  11:15 AM","5 September 2017  12:27 PM","1 hour 11 mins",41.38,"5.00","0.00","5.00","0.00","-","0.00","0.00","5.00","0.00","1.88","5.00","5.00","2.50","2.00","0.00","5.00","5.00","0.00","0.00","0.00","20cd8fef"
"Finished","5 September 2017  11:19 AM","5 September 2017  12:49 PM","1 hour 30 mins",64,"0.00","0.00","3.75","5.00","2.50","5.00","0.00","5.00","5.00","1.25","-","5.00","2.50","4.00","5.00","5.00","5.00","5.00","5.00","0.00","a57f9c6a"
"Finished","5 September 2017  12:06 PM","5 September 2017  1:36 PM","1 hour 30 mins",68.88,"5.00","5.00","3.75","5.00","-","5.00","-","5.00","5.00","3.13","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-","807175b"
"Finished","5 September 2017  12:15 PM","5 September 2017  1:06 PM","50 mins 36 secs",51.5,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","0.00","0.00","0.00","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","-","0.00","6e91be54"
"Finished","5 September 2017  12:27 PM","5 September 2017  1:57 PM","1 hour 29 mins",83.88,"2.50","5.00","5.00","5.00","-","5.00","-","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","4e23f80d"
"Finished","5 September 2017  12:39 PM","5 September 2017  1:56 PM","1 hour 17 mins",81.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","1.25","5.00","5.00","2.50","0.00","0.00","5.00","5.00","5.00","5.00","5.00","a8f0683b"
"Finished","5 September 2017  1:02 PM","5 September 2017  2:32 PM","1 hour 30 mins",80.63,"5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","0.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","794a70e1"
"Finished","5 September 2017  2:11 PM","5 September 2017  3:26 PM","1 hour 15 mins",66.25,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","7c2502f6"
"Finished","5 September 2017  2:31 PM","5 September 2017  3:33 PM","1 hour 1 min",78.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","b4729a3e"
"Finished","5 September 2017  2:39 PM","5 September 2017  4:02 PM","1 hour 22 mins",57.5,"5.00","5.00","5.00","5.00","2.50","-","-","5.00","5.00","-","5.00","0.00","0.00","-","0.00","5.00","5.00","5.00","5.00","0.00","11febad2"
"Finished","5 September 2017  3:11 PM","5 September 2017  4:32 PM","1 hour 20 mins",83.25,"5.00","5.00","3.75","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","7e009799"
"Finished","5 September 2017  3:34 PM","5 September 2017  4:48 PM","1 hour 13 mins",88.25,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","474fef7d"
"Finished","5 September 2017  3:57 PM","5 September 2017  5:26 PM","1 hour 29 mins",78.13,"5.00","5.00","5.00","0.00","2.50","5.00","0.00","5.00","2.50","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","76eb35f8"
"Finished","5 September 2017  3:59 PM","5 September 2017  5:07 PM","1 hour 7 mins",87.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","5.00","38605a02"
"Finished","5 September 2017  4:19 PM","5 September 2017  5:49 PM","1 hour 30 mins",76.25,"5.00","0.00","3.75","5.00","2.50","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","-","-","c101d87d"
"Finished","5 September 2017  4:33 PM","5 September 2017  6:03 PM","1 hour 29 mins",84.5,"5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","27e9c8d9"
"Finished","5 September 2017  4:45 PM","5 September 2017  6:07 PM","1 hour 22 mins",78.88,"5.00","5.00","1.25","5.00","2.50","2.50","5.00","5.00","5.00","0.63","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","e80051c6"
"Finished","5 September 2017  5:33 PM","5 September 2017  7:03 PM","1 hour 30 mins",92.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","551857e2"
"Finished","5 September 2017  6:01 PM","5 September 2017  7:31 PM","1 hour 30 mins",82.75,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","29b1cba2"
"Finished","5 September 2017  6:13 PM","5 September 2017  7:19 PM","1 hour 5 mins",94.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","acf41c13"
"Finished","5 September 2017  6:26 PM","5 September 2017  7:30 PM","1 hour 4 mins",92.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","de772bb0"
"Finished","5 September 2017  6:37 PM","5 September 2017  8:03 PM","1 hour 25 mins",51,"5.00","-","5.00","5.00","-","5.00","-","5.00","2.50","-","1.00","5.00","2.50","-","-","5.00","5.00","5.00","-","-","53f5f203"
"Finished","5 September 2017  6:39 PM","5 September 2017  8:02 PM","1 hour 22 mins",65.75,"5.00","0.00","5.00","0.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","0.00","a42c385c"
"Finished","5 September 2017  6:56 PM","5 September 2017  7:56 PM","59 mins 36 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","1171a375"
"Finished","5 September 2017  7:02 PM","5 September 2017  8:32 PM","1 hour 29 mins",83.75,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","3.75","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","76408680"
"Finished","5 September 2017  7:06 PM","5 September 2017  8:36 PM","1 hour 30 mins",20,"2.50","5.00","2.50","0.00","-","-","5.00","5.00","0.00","-","0.00","-","-","-","0.00","0.00","0.00","0.00","-","-","af8a2bf6"
"Finished","5 September 2017  8:05 PM","5 September 2017  9:34 PM","1 hour 29 mins",64.5,"5.00","5.00","2.50","5.00","2.50","-","-","0.00","5.00","-","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","5.00","31e480fa"
"Finished","5 September 2017  8:28 PM","5 September 2017  9:55 PM","1 hour 26 mins",38.25,"5.00","0.00","1.25","0.00","-","-","0.00","5.00","5.00","-","5.00","-","2.50","2.00","2.50","5.00","5.00","0.00","-","-","b71b22b4"
"Finished","5 September 2017  8:36 PM","5 September 2017  9:51 PM","1 hour 14 mins",96.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","e36e95fe"
"Finished","6 September 2017  12:54 AM","6 September 2017  2:24 AM","1 hour 30 mins",81.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","ab324038"
"Finished","6 September 2017  3:00 AM","6 September 2017  4:10 AM","1 hour 9 mins",95.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","9ffdb5fd"
"Finished","6 September 2017  3:16 AM","6 September 2017  4:50 AM","1 hour 34 mins",5,"5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","307c3c57"
"Finished","6 September 2017  3:28 AM","6 September 2017  4:58 AM","1 hour 30 mins",85,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","343ea45e"
"Finished","6 September 2017  5:11 AM","6 September 2017  6:41 AM","1 hour 30 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","d016f81f"
"Finished","6 September 2017  8:02 AM","6 September 2017  9:15 AM","1 hour 13 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","db50a0ee"
"Finished","6 September 2017  8:58 AM","6 September 2017  10:19 AM","1 hour 21 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","ac14f4d6"
"Finished","6 September 2017  9:09 AM","6 September 2017  10:50 AM","1 hour 40 mins",10,"5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","891ca362"
"Finished","6 September 2017  9:50 AM","6 September 2017  11:00 AM","1 hour 9 mins",54,"5.00","0.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","0.00","2.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","0.00","0.00","76ba6b82"
"Finished","6 September 2017  10:04 AM","6 September 2017  11:01 AM","56 mins 49 secs",89.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","73bbd426"
"Finished","6 September 2017  10:28 AM","6 September 2017  11:38 AM","1 hour 10 mins",90,"5.00","5.00","5.00","5.00","2.50","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","307c3c57"
"Finished","6 September 2017  11:03 AM","6 September 2017  12:12 PM","1 hour 9 mins",96.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","190f6815"
"Finished","6 September 2017  11:09 AM","6 September 2017  12:39 PM","1 hour 30 mins",85.75,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","ec0ed08a"
"Finished","6 September 2017  11:24 AM","6 September 2017  12:53 PM","1 hour 28 mins",88.75,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","d8f70c84"
"Finished","6 September 2017  11:33 AM","6 September 2017  12:41 PM","1 hour 7 mins",82,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","5.00","f49fd9c8"
"Finished","6 September 2017  11:53 AM","6 September 2017  1:15 PM","1 hour 21 mins",82.5,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","890b6ef"
"Finished","6 September 2017  12:00 PM","6 September 2017  1:30 PM","1 hour 30 mins",46.88,"0.00","5.00","5.00","0.00","-","5.00","0.00","-","2.50","4.38","5.00","5.00","5.00","0.00","-","5.00","5.00","0.00","-","0.00","fa95e85e"
"Finished","6 September 2017  12:17 PM","6 September 2017  1:30 PM","1 hour 12 mins",82.5,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","2.50","5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","5.00","e9b2cc76"
"Finished","6 September 2017  12:54 PM","6 September 2017  2:23 PM","1 hour 29 mins",74.38,"5.00","0.00","5.00","5.00","2.50","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","4171498a"
"Finished","6 September 2017  12:54 PM","6 September 2017  2:15 PM","1 hour 20 mins",66.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","-","2.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","-","0.00","14613d31"
"Finished","6 September 2017  1:33 PM","6 September 2017  2:40 PM","1 hour 7 mins",85,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","271f93a2"
"Finished","6 September 2017  1:35 PM","6 September 2017  3:02 PM","1 hour 27 mins",61.25,"5.00","5.00","0.00","0.00","-","-","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00","1b7bd038"
"Finished","6 September 2017  2:00 PM","6 September 2017  3:25 PM","1 hour 24 mins",85.75,"5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","fa997dd6"
"Finished","6 September 2017  2:10 PM","6 September 2017  3:40 PM","1 hour 30 mins",83.75,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","3aaf7152"
"Finished","6 September 2017  2:25 PM","6 September 2017  3:49 PM","1 hour 24 mins",68.25,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","1.25","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","b22e5f9f"
"Finished","6 September 2017  2:30 PM","6 September 2017  4:00 PM","1 hour 30 mins",46.5,"5.00","5.00","3.75","5.00","-","0.00","0.00","0.00","2.50","1.25","0.00","0.00","2.50","4.00","2.50","5.00","5.00","5.00","0.00","0.00","754bc5af"
"Finished","6 September 2017  2:36 PM","6 September 2017  3:34 PM","58 mins 21 secs",76.5,"5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","-","2.00","0.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","e3d1a883"
"Finished","6 September 2017  2:45 PM","6 September 2017  4:15 PM","1 hour 30 mins",87,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.50","2.50","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00","f22f1445"
"Finished","6 September 2017  3:01 PM","6 September 2017  4:29 PM","1 hour 27 mins",88.13,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","0.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c96ffb22"
"Finished","6 September 2017  3:05 PM","6 September 2017  4:35 PM","1 hour 30 mins",78.88,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","3.75","5.00","5.00","0.00","5.00","0.00","88c24eb5"
"Finished","6 September 2017  3:21 PM","6 September 2017  4:51 PM","1 hour 30 mins",85.63,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.13","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","f41ab564"
"Finished","6 September 2017  3:28 PM","6 September 2017  4:38 PM","1 hour 9 mins",87,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","cbd236e6"
"Finished","6 September 2017  3:30 PM","6 September 2017  4:56 PM","1 hour 26 mins",91.25,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","afb12b0b"
"Finished","6 September 2017  3:30 PM","6 September 2017  5:00 PM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","2.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","0.00","28a917d8"
"Finished","6 September 2017  3:36 PM","6 September 2017  4:46 PM","1 hour 10 mins",81.5,"5.00","5.00","5.00","5.00","0.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","0.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","9fd4fe2e"
"Finished","6 September 2017  3:40 PM","6 September 2017  5:08 PM","1 hour 28 mins",63.25,"5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00","1.25","-","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.00","-","e43ce964"
"Finished","6 September 2017  3:46 PM","6 September 2017  4:32 PM","46 mins 17 secs",56.38,"5.00","0.00","0.00","5.00","-","5.00","-","5.00","5.00","1.88","5.00","2.50","5.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00","b2d3aea"
"Finished","6 September 2017  3:55 PM","6 September 2017  4:48 PM","53 mins 1 sec",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","ce10fa98"
"Finished","6 September 2017  4:15 PM","6 September 2017  5:32 PM","1 hour 17 mins",81.38,"5.00","5.00","3.75","5.00","2.50","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","efe054ea"
"Finished","6 September 2017  4:38 PM","6 September 2017  6:06 PM","1 hour 28 mins",85,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","d1ea7c65"
"Finished","6 September 2017  4:40 PM","6 September 2017  6:10 PM","1 hour 30 mins",86.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","7b191041"
"Finished","6 September 2017  4:52 PM","6 September 2017  6:22 PM","1 hour 30 mins",65,"0.00","5.00","2.50","0.00","0.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","0.00","696db5f7"
"Finished","6 September 2017  5:21 PM","6 September 2017  6:51 PM","1 hour 30 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5dda766a"
"Finished","6 September 2017  5:22 PM","6 September 2017  6:52 PM","1 hour 30 mins",83.25,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","3.75","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","10f4abb0"
"Finished","6 September 2017  5:52 PM","6 September 2017  7:22 PM","1 hour 30 mins",77.5,"5.00","5.00","3.75","5.00","2.50","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","acd7496f"
"Finished","6 September 2017  5:56 PM","6 September 2017  7:26 PM","1 hour 30 mins",71.25,"5.00","5.00","5.00","5.00","0.00","-","-","5.00","5.00","1.25","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00","f249b2b7"
"Finished","6 September 2017  6:00 PM","6 September 2017  7:30 PM","1 hour 29 mins",82.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-","a42a58b0"
"Finished","6 September 2017  6:27 PM","6 September 2017  7:57 PM","1 hour 29 mins",90.75,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","a040c2da"
"Finished","6 September 2017  6:40 PM","6 September 2017  8:10 PM","1 hour 30 mins",47,"5.00","5.00","2.50","-","-","5.00","-","5.00","0.00","2.50","2.00","5.00","0.00","-","-","5.00","5.00","5.00","-","-","3adbf72a"
"Finished","6 September 2017  6:59 PM","6 September 2017  8:29 PM","1 hour 30 mins",83.38,"5.00","5.00","5.00","5.00","2.50","2.50","5.00","5.00","2.50","4.38","5.00","5.00","2.50","4.00","5.00","5.00","5.00","5.00","0.00","5.00","49d41fb3"
"Finished","6 September 2017  7:14 PM","6 September 2017  8:41 PM","1 hour 27 mins",44.5,"5.00","5.00","2.50","0.00","5.00","-","0.00","5.00","-","-","2.00","-","5.00","-","-","5.00","5.00","5.00","0.00","-","d3877dbe"
"Finished","6 September 2017  7:14 PM","6 September 2017  8:44 PM","1 hour 30 mins",80,"5.00","5.00","3.75","5.00","2.50","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","4784d417"
"Finished","6 September 2017  7:15 PM","6 September 2017  8:33 PM","1 hour 18 mins",65,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","2.50","5.00","2.50","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","6d040b5f"
"Finished","6 September 2017  7:51 PM","6 September 2017  9:21 PM","1 hour 30 mins",82.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","0.00","f6f97c5b"
"Finished","6 September 2017  7:54 PM","6 September 2017  9:23 PM","1 hour 28 mins",88.88,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","515ad12e"
"Finished","6 September 2017  8:08 PM","6 September 2017  9:26 PM","1 hour 17 mins",97.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","e7d26d04"
"Finished","6 September 2017  8:21 PM","6 September 2017  9:51 PM","1 hour 30 mins",71,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","0.00","5.00","2.00","5.00","5.00","4.00","5.00","0.00","5.00","5.00","5.00","5.00","3638ac77"
"Finished","6 September 2017  8:25 PM","6 September 2017  9:52 PM","1 hour 26 mins",90,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","fa067f19"
"Finished","6 September 2017  8:28 PM","6 September 2017  9:14 PM","46 mins 39 secs",84.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","0.00","7418e1f6"
"Finished","6 September 2017  8:38 PM","6 September 2017  9:43 PM","1 hour 4 mins",90.63,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c972cf25"
"Finished","6 September 2017  9:46 PM","6 September 2017  11:12 PM","1 hour 26 mins",70.75,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","dbf61951"
"Finished","6 September 2017  10:59 PM","7 September 2017  12:29 AM","1 hour 29 mins",68.75,"5.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","1.25","5.00","5.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","ce008a54"
"Finished","6 September 2017  11:22 PM","7 September 2017  12:47 AM","1 hour 24 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5b3c006"
"Finished","7 September 2017  4:06 AM","7 September 2017  5:26 AM","1 hour 19 mins",94.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","220c8ce3"
"Finished","7 September 2017  8:06 AM","7 September 2017  9:35 AM","1 hour 28 mins",91.25,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2a193d49"
"Finished","7 September 2017  9:22 AM","7 September 2017  10:38 AM","1 hour 16 mins",30,"5.00","0.00","1.25","5.00","2.50","-","0.00","-","2.50","1.25","5.00","0.00","0.00","-","2.50","-","5.00","0.00","-","-","226f85f4"
"Finished","7 September 2017  10:06 AM","7 September 2017  11:34 AM","1 hour 27 mins",92.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","3e06d6ee"
"Finished","7 September 2017  10:30 AM","7 September 2017  11:34 AM","1 hour 4 mins",88.75,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","7021f5cf"
"Finished","7 September 2017  10:46 AM","7 September 2017  11:56 AM","1 hour 10 mins",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","9a0c5c33"
"Finished","7 September 2017  11:06 AM","7 September 2017  12:36 PM","1 hour 29 mins",85.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","4ab1c7c"
"Finished","7 September 2017  11:13 AM","7 September 2017  12:37 PM","1 hour 23 mins",75.75,"5.00","5.00","5.00","-","-","5.00","0.00","5.00","2.50","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","58399cdf"
"Finished","7 September 2017  11:19 AM","7 September 2017  12:49 PM","1 hour 30 mins",86.38,"5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","4.38","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","6c25a46f"
